,DOI,isotherm_file,temp_C,adsorbent,CO2_capacity (mmol/g)
1412,10.1016/j.ijggc.2013.08.013,10.1016j.ijggc.2013.08.013.Isotherm12.json,0,Carbon Composite C1-30,0.9980152542975499
1413,10.1016/j.ijggc.2013.08.013,10.1016j.ijggc.2013.08.013.Isotherm13.json,25,Carbon Composite C1-30,0.41827388511999875
1414,10.1016/j.ijggc.2013.08.013,10.1016j.ijggc.2013.08.013.Isotherm2.json,25,MNS-Activated Carbon B,0.44027018584171224
1415,10.1016/j.ijggc.2013.08.013,10.1016j.ijggc.2013.08.013.Isotherm3.json,25,Carbon Fiber Composite C,0.22950834554444774
1416,10.1016/j.ijggc.2013.08.013,10.1016j.ijggc.2013.08.013.Isotherm4.json,0,MNS-Activated Carbon A,0.8265867032136447
1417,10.1016/j.ijggc.2013.08.013,10.1016j.ijggc.2013.08.013.Isotherm5.json,0,MNS-Activated Carbon B,0.722620661283888
1418,10.1016/j.ijggc.2013.08.013,10.1016j.ijggc.2013.08.013.Isotherm6.json,0,Carbon Fiber Composite C,0.6400970156938792
1419,10.1016/j.ijggc.2013.08.013,10.1016j.ijggc.2013.08.013.Isotherm7.json,25,PR-C,0.2152996008317336
1420,10.1016/j.ijggc.2013.08.013,10.1016j.ijggc.2013.08.013.Isotherm8.json,25,PR-950-0,0.2827400569436297
1421,10.1016/j.ijggc.2013.08.013,10.1016j.ijggc.2013.08.013.Isotherm9.json,25,PR-950-15,0.30726680402776285
1435,10.1016/j.ijhydene.2011.11.023,10.1016j.ijhydene.2011.11.023.isotherm5.json,0,Carbon,
1436,10.1016/j.ijhydene.2011.11.023,10.1016j.ijhydene.2011.11.023.isotherm6.json,0,Carbon,
1437,10.1016/j.ijhydene.2011.11.023,10.1016j.ijhydene.2011.11.023.isotherm7.json,0,IRMOF-1,
1438,10.1016/j.ijhydene.2011.11.023,10.1016j.ijhydene.2011.11.023.isotherm8.json,0,IRMOF-1,
1493,10.1016/j.jcis.2010.09.065,10.1016j.jcis.2010.09.065.isotherm2a.json,5,Mg-MOF-74,5.9006770855800195
1494,10.1016/j.jcis.2010.09.065,10.1016j.jcis.2010.09.065.isotherm2b.json,5,Mg-MOF-74,6.296421664459129
1495,10.1016/j.jcis.2010.09.065,10.1016j.jcis.2010.09.065.isotherm2c.json,25,Mg-MOF-74,4.532001748764809
1496,10.1016/j.jcis.2010.09.065,10.1016j.jcis.2010.09.065.isotherm2d.json,25,Mg-MOF-74,4.602815143497578
1497,10.1016/j.jcis.2010.09.065,10.1016j.jcis.2010.09.065.isotherm2e.json,45,Mg-MOF-74,2.597594869326395
1498,10.1016/j.jcis.2010.09.065,10.1016j.jcis.2010.09.065.isotherm2f.json,45,Mg-MOF-74,2.5817801913333076
1499,10.1016/j.jcis.2010.09.065,10.1016j.jcis.2010.09.065.isotherm4a.json,5,Zeolite 13X,2.2040947826191886
1500,10.1016/j.jcis.2010.09.065,10.1016j.jcis.2010.09.065.isotherm4b.json,5,Zeolite 13X,2.368323494367271
1501,10.1016/j.jcis.2010.09.065,10.1016j.jcis.2010.09.065.isotherm4c.json,25,Zeolite 13X,1.7008431396327501
1502,10.1016/j.jcis.2010.09.065,10.1016j.jcis.2010.09.065.isotherm4d.json,25,Zeolite 13X,1.6845703986832836
1503,10.1016/j.jcis.2010.09.065,10.1016j.jcis.2010.09.065.isotherm4e.json,45,Zeolite 13X,1.1474515914008574
1504,10.1016/j.jcis.2010.09.065,10.1016j.jcis.2010.09.065.isotherm4f.json,45,Zeolite 13X,1.0192664525695572
1505,10.1016/j.jcis.2011.01.103,10.1016j.jcis.2011.01.103.isotherm10.json,25,Cu(hfipbb)(H2hfipbb)0.5,0.06067367102773467
1506,10.1016/j.jcis.2011.01.103,10.1016j.jcis.2011.01.103.isotherm2.json,25,Cu(hfipbb)(H2hfipbb)0.5,0.11662760178407713
1507,10.1016/j.jcis.2011.01.103,10.1016j.jcis.2011.01.103.isotherm4.json,5,Cu(hfipbb)(H2hfipbb)0.5,0.24336938541948844
1508,10.1016/j.jcis.2011.01.103,10.1016j.jcis.2011.01.103.isotherm5.json,25,Cu(hfipbb)(H2hfipbb)0.5,0.11861220814716908
1509,10.1016/j.jcis.2011.01.103,10.1016j.jcis.2011.01.103.isotherm6.json,45,Cu(hfipbb)(H2hfipbb)0.5,0.06992759731222936
1510,10.1016/j.jcis.2011.06.047,10.1016j.jcis.2011.06.047.Isotherm19.json,-21,(Cu(db)),0.259144602291594
1511,10.1016/j.jcis.2011.06.047,10.1016j.jcis.2011.06.047.Isotherm20.json,-11,(Cu(db)),0.2058549716116651
1512,10.1016/j.jcis.2011.06.047,10.1016j.jcis.2011.06.047.Isotherm21.json,0,(Cu(db)),0.1624041447555084
1513,10.1016/j.jcis.2011.06.047,10.1016j.jcis.2011.06.047.Isotherm22.json,15,(Cu(db)),0.09522676834221441
1514,10.1016/j.jcis.2011.06.047,10.1016j.jcis.2011.06.047.Isotherm23.json,30,(Cu(db)),0.048641907788831935
1530,10.1016/j.jcis.2011.09.060,10.1016j.jcis.2011.09.060.isotherm3.json,0,UiO-66,0.2036804790554473
1531,10.1016/j.jcis.2011.09.060,10.1016j.jcis.2011.09.060.isotherm5.json,0,UiO-66-NH4,0.05380222015083469
1532,10.1016/j.jcis.2011.10.038,10.1016j.jcis.2011.10.038.Isotherm2.json,25,TUD-1-PEI,1.483929448037058
1533,10.1016/j.jcis.2011.10.038,10.1016j.jcis.2011.10.038.Isotherm3.json,25,TUD-1-PEI,0.49993832707793695
1534,10.1016/j.jcis.2011.10.038,10.1016j.jcis.2011.10.038.Isotherm4.json,40,TUD-1-PEI,1.7234583038455713
1535,10.1016/j.jcis.2011.10.038,10.1016j.jcis.2011.10.038.Isotherm5.json,40,TUD-1-PEI,1.7722
1536,10.1016/j.jcis.2011.10.038,10.1016j.jcis.2011.10.038.Isotherm6.json,55,TUD-1-PEI,2.083297747823378
1537,10.1016/j.jcis.2011.10.038,10.1016j.jcis.2011.10.038.Isotherm7.json,55,TUD-1-PEI,2.16602
1538,10.1016/j.jcis.2011.10.038,10.1016j.jcis.2011.10.038.Isotherm8.json,75,TUD-1-PEI,2.4673204312120913
1539,10.1016/j.jcis.2011.10.038,10.1016j.jcis.2011.10.038.Isotherm9.json,75,TUD-1-PEI,2.553651567644055
1540,10.1016/j.jcis.2012.10.018,10.1016j.jcis.2012.10.018.isotherm1.json,25,MOF-14,0.05856057687532132
1541,10.1016/j.jcis.2012.10.018,10.1016j.jcis.2012.10.018.Isotherm23.json,25,MOF-14,0.15908371511870054
1542,10.1016/j.jcis.2012.10.018,10.1016j.jcis.2012.10.018.Isotherm25.json,25,MOF-14,0.1422181652213601
1544,10.1016/j.jcis.2012.10.018,10.1016j.jcis.2012.10.018.Isotherm27.json,25,MOF-14,0.14764468085106386
1546,10.1016/j.jcis.2012.10.018,10.1016j.jcis.2012.10.018.isotherm4.json,25,MOF-14,0.19470030952445683
1547,10.1016/j.jcis.2012.10.018,10.1016j.jcis.2012.10.018.isotherm5.json,25,MOF-14,0.09470321589074145
1548,10.1016/j.jcis.2012.10.018,10.1016j.jcis.2012.10.018.isotherm8.json,25,MOF-14,0.13893673006473042
1549,10.1016/j.jcis.2012.10.018,10.1016j.jcis.2012.10.018.isotherm9.json,25,MOF-14,0.18171907637520654
1560,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm2.json,25,UFC,0.2880784473009983
1561,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm21.json,25,UFC,0.23333333333333334
1562,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm22.json,75,UFC,0.05021873279833126
1563,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm23.json,25,UFCA-4-600,0.244896081871345
1564,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm24.json,25,UFCA-3-600,0.29932750902642424
1565,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm25.json,25,UFCA-2-600,0.2977621027265424
1566,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm26.json,25,UFCA-1-600,0.33986230999834294
1567,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm27.json,25,UFC,0.21222221257305626
1568,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm28.json,75,UFCA-4-600,0.05102250993085185
1569,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm29.json,75,UFCA-3-600,0.050916904999927556
1570,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm3.json,75,UFC,0.08267418547839855
1571,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm30.json,75,UFCA-2-600,0.06747651457942896
1572,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm31.json,75,UFCA-1-600,0.06781492926129672
1573,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm32.json,75,UFC,0.053872554627616975
1574,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm33.json,25,UFCA-2-800,0.1267365199410012
1575,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm34.json,25,UFCA-2-700,0.19275476360284677
1576,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm35.json,25,UFCA-2-600,0.27231994802040327
1577,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm36.json,25,UFCA-2-500,0.23784477228992945
1578,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm37.json,25,UFC,0.23333333333333334
1579,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm38.json,75,UFCA-2-800,0.04268740778149818
1580,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm39.json,75,UFCA-2-700,0.031172687294487078
1581,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm40.json,75,UFCA-2-600,0.060125240095507605
1582,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm41.json,75,UFCA-2-500,0.050915705740889196
1583,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm42.json,75,UFC,0.05021873279833126
1584,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm5.json,25,UFCA-2-600,0.28904818402918525
1585,10.1016/j.jcis.2013.10.061,10.1016j.jcis.2013.10.061.Isotherm6.json,75,UFCA-2-600,0.03417081589958159
1587,10.1016/j.jcis.2014.05.021,10.1016j.jcis.2014.05.021.Isotherm2.json,25,Cu-MOF,0.13313774177541665
1588,10.1016/j.jcis.2014.05.021,10.1016j.jcis.2014.05.021.Isotherm5.json,5,Cu-MOF,0.2744505508707076
1589,10.1016/j.jcis.2014.05.021,10.1016j.jcis.2014.05.021.Isotherm6.json,25,Cu-MOF,0.14402029964313878
1590,10.1016/j.jcis.2014.05.021,10.1016j.jcis.2014.05.021.Isotherm7.json,45,Cu-MOF,0.07036275705606632
1591,10.1016/j.jcis.2015.01.027,10.1016j.jcis.2015.01.027.Isotherm1.json,25,sDMF220,0.13421225672850756
1592,10.1016/j.jcis.2015.01.027,10.1016j.jcis.2015.01.027.Isotherm2.json,25,sDMF120,0.08202572910557464
1593,10.1016/j.jcis.2015.01.027,10.1016j.jcis.2015.01.027.Isotherm3.json,25,sH2O,0.1178204358353511
1607,10.1016/j.jece.2016.01.017,10.1016j.jece.2016.01.017.Isotherm1.json,0,UiO-66/GO-5,0.23246597523219814
1608,10.1016/j.jece.2016.01.017,10.1016j.jece.2016.01.017.Isotherm10.json,0,UiO-66/GO-5,0.2939731841876629
1609,10.1016/j.jece.2016.01.017,10.1016j.jece.2016.01.017.Isotherm11.json,0,UiO-66/GO-5,8.156765356622998
1610,10.1016/j.jece.2016.01.017,10.1016j.jece.2016.01.017.Isotherm12.json,25,UiO-66/GO-5,0.16385225876400433
1611,10.1016/j.jece.2016.01.017,10.1016j.jece.2016.01.017.Isotherm13.json,25,UiO-66/GO-5,0.15408315712723297
1612,10.1016/j.jece.2016.01.017,10.1016j.jece.2016.01.017.Isotherm14.json,25,UiO-66/GO-5,0.320129165160824
1613,10.1016/j.jece.2016.01.017,10.1016j.jece.2016.01.017.Isotherm2.json,0,UiO-66/GO-5,0.30999054054054054
1614,10.1016/j.jece.2016.01.017,10.1016j.jece.2016.01.017.Isotherm3.json,0,UiO-66/GO-5,0.29155082935931986
1615,10.1016/j.jece.2016.01.017,10.1016j.jece.2016.01.017.Isotherm4.json,0,UiO-66/GO-5,0.24071844468568046
1616,10.1016/j.jece.2016.01.017,10.1016j.jece.2016.01.017.Isotherm5.json,0,UiO-66/GO-5,0.31736692307692305
1617,10.1016/j.jece.2016.01.017,10.1016j.jece.2016.01.017.Isotherm6.json,0,UiO-66/GO-5,0.27397096838337637
1618,10.1016/j.jece.2016.01.017,10.1016j.jece.2016.01.017.Isotherm7.json,0,UiO-66/GO-5,0.31986301660190747
1619,10.1016/j.jece.2016.01.017,10.1016j.jece.2016.01.017.Isotherm8.json,0,UiO-66/GO-5,0.273125063600285
1620,10.1016/j.jece.2016.01.017,10.1016j.jece.2016.01.017.Isotherm9.json,0,UiO-66/GO-5,0.2994110759493671
1621,10.1016/j.jiec.2012.01.014,10.1016j.jiec.2012.01.014.ISOTHERM1C.json,25,MOF-235,0.03850927393446692
1622,10.1016/j.jiec.2014.12.021,10.1016j.jiec.2014.12.021.Isotherm10.json,25,UiO-66/GO-1,0.14179889221348851
1623,10.1016/j.jiec.2014.12.021,10.1016j.jiec.2014.12.021.Isotherm11.json,25,UiO-66/GO-10,0.2520680343318066
1624,10.1016/j.jiec.2014.12.021,10.1016j.jiec.2014.12.021.Isotherm8.json,25,UiO-66,0.09767103877092884
1625,10.1016/j.jiec.2014.12.021,10.1016j.jiec.2014.12.021.Isotherm9.json,25,UiO-66/GO-5,0.2917377774665043
1626,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm1.json,28,BPL Carbon,0.061605095605632605
1627,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm12.json,28,BPL Carbon,0.0957286432160804
1628,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm13.json,25,Dadas Shale,0.0003410534341023601
1629,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm14.json,50,Dadas Shale,0.00013296111718146203
1630,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm15.json,75,Dadas Shale,0.00012359425630599147
1631,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm16.json,25,Dadas Shale,0.0002471961894953656
1632,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm17.json,50,Dadas Shale,0.00013987069378984865
1633,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm18.json,50,Dadas Shale,0.00014441059322305673
1634,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm19.json,75,Dadas Shale,0.00010832198556049434
1635,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm2.json,28,BPL Carbon,0.018759450201177166
1636,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm20.json,75,Dadas Shale,0.00010905122608807293
1637,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm21.json,75,Dadas Shale,0.00012266733018163724
1638,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm22.json,75,Dadas Shale,0.00012516656999075047
1639,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm23.json,75,Dadas Shale,0.00013154723935076903
1640,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm24.json,50,Dadas Shale,0.00012334491469749614
1641,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm25.json,50,Dadas Shale,0.00014285521831090275
1642,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm26.json,50,Dadas Shale,0.00015087724030045984
1643,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm27.json,25,Dadas Shale,0.0003351758710555583
1644,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm28.json,25,Dadas Shale,0.00026928354609339266
1645,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm29.json,25,Dadas Shale,0.00040396262114664845
1646,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm3.json,28,BPL Carbon,0.09616851326162153
1649,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm32.json,25,Dadas Shale,0.0003387187095156505
1650,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm33.json,50,Dadas Shale,0.00013249046731988784
1651,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm34.json,75,Dadas Shale,0.00012442704354469062
1652,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm35.json,28,BPL Activated Carbon,0.061605095605632605
1653,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm36.json,28,BPL Activated Carbon,0.018759450201177166
1654,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm37.json,28,BPL Activated Carbon,0.09616851326162153
1655,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm38.json,25,Dadas Shale,0.00033591108822234587
1656,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm39.json,50,Dadas Shale,0.0001358437304430034
1657,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm4.json,25,Dadas Shale,0.00033591108822234587
1658,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm40.json,75,Dadas Shale,0.00012282694703195633
1659,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm41.json,75,Dadas Shale,0.0001185744760564888
1660,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm46.json,25,Dadas Shale,0.0002471961894953656
1661,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm47.json,50,Dadas Shale,0.00013987069378984865
1662,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm48.json,50,Dadas Shale,0.00014441059322305673
1663,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm49.json,75,Dadas Shale,0.00010832198556049434
1664,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm5.json,50,Dadas Shale,0.0001358437304430034
1665,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm50.json,75,Dadas Shale,0.00010905122608807293
1666,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm51.json,75,Dadas Shale,0.00012266733018163724
1667,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm52.json,75,Dadas Shale,0.00012516656999075047
1668,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm53.json,75,Dadas Shale,0.00013154723935076903
1669,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm54.json,50,Dadas Shale,0.00012334491469749614
1670,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm55.json,50,Dadas Shale,0.00014285521831090275
1671,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm56.json,50,Dadas Shale,0.00015087724030045984
1672,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm57.json,25,Dadas Shale,0.0003351758710555583
1673,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm58.json,25,Dadas Shale,0.00026928354609339266
1674,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm59.json,25,Dadas Shale,0.00040396262114664845
1675,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm6.json,75,Dadas Shale,0.00012282694703195633
1678,10.1016/j.jngse.2016.02.052,10.1016j.jngse.2016.02.052.Isotherm7.json,75,Dadas Shale,0.0001185744760564888
1684,10.1016/j.jssc.2013.05.004,10.1016j.jssc.2013.05.004.Isotherm8.json,0,C10H7CuO5,0.20592407351479186
1685,10.1016/j.jssc.2013.05.004,10.1016j.jssc.2013.05.004.Isotherm8-1.json,0,C10H7CuO5,0.30088687968329364
1686,10.1016/j.jssc.2013.05.004,10.1016j.jssc.2013.05.004.Isotherm9.json,23,C10H7CuO5,0.09491629574847087
1687,10.1016/j.jssc.2013.05.004,10.1016j.jssc.2013.05.004.Isotherm9-1.json,23,C10H7CuO5,0.1281884441466359
1707,10.1016/j.matlet.2011.03.039,10.1016j.matlet.2011.03.039.Isotherm1.json,25,MOF-177,0.031143908414628718
1708,10.1016/j.matlet.2011.03.039,10.1016j.matlet.2011.03.039.Isotherm2.json,25,ZYC_1000,0.06484624484624486
1709,10.1016/j.matlet.2011.03.039,10.1016j.matlet.2011.03.039.Isotherm3.json,25,MSP-20,0.098968712943736
1710,10.1016/j.matlet.2011.03.039,10.1016j.matlet.2011.03.039.Isotherm4.json,25,SBA-15,0.20555023360765184
1711,10.1016/j.matlet.2011.03.039,10.1016j.matlet.2011.03.039.Isotherm5.json,25,CMK-3,0.0649103044182424
1712,10.1016/j.matlet.2011.03.039,10.1016j.matlet.2011.03.039.Isotherm6.json,25,Zeolite 13X,0.20554993688798992
1718,10.1016/j.memsci.2011.05.001,10.1016j.memsci.2011.05.001.Isotherm19.json,27,Mg-MOF-74,1.9990555643003306e-06
1719,10.1016/j.memsci.2011.05.001,10.1016j.memsci.2011.05.001.Isotherm20.json,25,Mg-MOF-74,9.292305287534427e-06
1720,10.1016/j.memsci.2011.05.001,10.1016j.memsci.2011.05.001.Isotherm21.json,40,Mg-MOF-74,1.9825750242013553e-06
1721,10.1016/j.memsci.2011.05.001,10.1016j.memsci.2011.05.001.Isotherm22.json,40,Mg-MOF-74,7.296106848536516e-06
1724,10.1016/j.memsci.2011.09.040,10.1016j.memsci.2011.09.040.Isotherm1.json,25,ZIF-8,0.024205146725669962
1758,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm1.json,22,Zeolite 13X,0.40800853905985796
1759,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm10.json,22,HY-5,0.043475262296788386
1760,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm11.json,22,Zeolite 13X,1.8311961800470842
1761,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm12.json,22,Zeolite 13X,1.7585616832259672
1762,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm13.json,22,Zeolite Na-Y,1.2393935518025798
1763,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm14.json,22,Zeolite Na-Y,1.180665924119138
1764,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm15.json,22,H-ZSM-5-30,0.3511602096864408
1765,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm16.json,22,H-ZSM-5-30,0.39722510675606526
1766,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm17.json,22,HiSiv 3000,0.18243916739958954
1767,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm18.json,22,HiSiv 3000,0.21078474186269205
1768,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm19.json,22,HY-5,0.1318230396539431
1769,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm2.json,22,Zeolite 13X,0.2517833598633381
1770,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm20.json,22,HY-5,0.1098892373655167
1771,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm3.json,22,Zeolite Na-Y,0.20497399906011418
1772,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm4.json,22,Zeolite Na-Y,0.13157988579977126
1773,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm5.json,22,H-ZSM-5-30,0.07661120441963586
1774,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm6.json,22,H-ZSM-5-30,0.07110053427053947
1775,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm7.json,22,HiSiv 3000,0.05910327610904768
1776,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm8.json,22,HiSiv 3000,0.061337478033580924
1777,10.1016/j.micromeso.2004.07.035,10.1016j.micromeso.2004.07.035.isotherm9.json,22,HY-5,0.04510054023839469
1782,10.1016/j.micromeso.2006.05.018,10.1016j.micromeso.2006.05.018.isotherm6.json,0,Zeolite DD3R,0.16517195343117316
1783,10.1016/j.micromeso.2006.05.018,10.1016j.micromeso.2006.05.018.isotherm7.json,25,Zeolite DD3R,0.009486517913111718
1784,10.1016/j.micromeso.2006.05.018,10.1016j.micromeso.2006.05.018.isotherm8.json,50,Zeolite DD3R,0.08968786636105675
1785,10.1016/j.micromeso.2006.05.018,10.1016j.micromeso.2006.05.018.isotherm9.json,75,Zeolite DD3R,0.0047687971633784895
1786,10.1016/j.micromeso.2007.02.037,10.1016j.micromeso.2007.02.037.isotherm4.json,-78,H-SAPO-34,5.276294242088763
1787,10.1016/j.micromeso.2007.02.037,10.1016j.micromeso.2007.02.037.isotherm5.json,-43,H-SAPO-34,4.206061251748514
1788,10.1016/j.micromeso.2007.02.037,10.1016j.micromeso.2007.02.037.isotherm6.json,-13,H-SAPO-34,0.7920216327391235
1789,10.1016/j.micromeso.2007.02.037,10.1016j.micromeso.2007.02.037.isotherm7.json,0,H-SAPO-34,0.5752851134350112
1790,10.1016/j.micromeso.2007.02.037,10.1016j.micromeso.2007.02.037.isotherm8.json,18,H-SAPO-34,0.2668977535325984
1808,10.1016/j.micromeso.2008.11.007,10.1016j.micromeso.2008.11.007.isotherm6.json,39,MIL-53(Al),0.051168631471040484
1809,10.1016/j.micromeso.2009.06.014,10.1016j.micromeso.2009.06.014.Isotherm10.json,0,Soc-MOF,0.03414285989760599
1810,10.1016/j.micromeso.2009.06.014,10.1016j.micromeso.2009.06.014.Isotherm11.json,0,Soc-MOF,0.20307363069891582
1811,10.1016/j.micromeso.2009.06.014,10.1016j.micromeso.2009.06.014.Isotherm12.json,0,Soc-MOF,0.21454513458988267
1812,10.1016/j.micromeso.2009.06.014,10.1016j.micromeso.2009.06.014.Isotherm13.json,0,Soc-MOF,0.35267418493281605
1813,10.1016/j.micromeso.2009.06.014,10.1016j.micromeso.2009.06.014.Isotherm14.json,25,Soc-MOF,0.08786556022190162
1814,10.1016/j.micromeso.2009.06.014,10.1016j.micromeso.2009.06.014.Isotherm15.json,25,Soc-MOF,0.08786556022190162
1815,10.1016/j.micromeso.2009.06.014,10.1016j.micromeso.2009.06.014.Isotherm16.json,50,Soc-MOF,0.04266268012701893
1816,10.1016/j.micromeso.2009.06.014,10.1016j.micromeso.2009.06.014.Isotherm17.json,50,Soc-MOF,0.04266268012701893
